-7.3499	108.3088
-7.1253	108.2156
-7.3775	108.0446
-7.3622	107.9826
-7.3613	108.1045
-6.9361	107.6113
-6.9509	107.6091
-6.9606	107.64
-6.905392	107.618208
-6.9052	107.6201
-6.9027	107.615
-6.911	107.631
-6.9237	107.6288
-6.9329	107.592
-6.9363	107.5922
-6.9496	107.5883
-6.9117	107.5966
-6.908699	107.596874
-6.8981	107.6167
-6.9328	107.6242
-6.9353	107.6228
-6.9513	107.6115
-6.8696	107.5925
-6.8659413	107.5934297
-7.368073	108.535583
-7.3706	108.5265
-6.2435	107.0046
-6.2105999	107.0286504
-6.2214	107.0217
-6.2279	107.0069
-6.2239	107.0151
-6.3046	106.9841
-6.277	106.9908
-6.2481	107.0036
-6.6188183	106.81197
-6.6188	106.8107
-6.6150533	106.8027433
-6.6118583	106.7989333
-6.6153	106.8082
-6.6111	106.7977
-6.6163267	106.80549
-6.5974	106.7925
-6.6197	106.8128
-6.5692	106.8005
-6.907	107.5362
-6.8768	107.5441
-6.8763	107.5443
-6.8899	107.5351
-6.7227	108.5649
-6.7467	108.5286
-6.7226	108.57
-6.7262	108.5642
-6.4391	106.8215
-6.433668	106.820776
-6.4353	106.8528
-6.443255	106.8207683
-6.3985	106.8229
-6.3989183	106.8263083
-6.410385	106.8330067
-6.4115067	106.8283017
-6.9508	106.9464
-6.9229	106.935
-6.95	106.9277
-6.9179	106.9077
-6.9304	106.9047
-7.3027	108.1948
-7.3529	108.2605
-7.3706	108.2123
-7.3748	108.2124
-7.3454	108.1723
-7.3474	108.1905
-7.3556	108.1999
-7.3709	108.2239
-7.052048	107.756281
-7.0424	107.5922
-7.018487	107.654023
-6.9818	107.8294
-6.8198	107.6317
-6.8261	107.6437
-6.817293	107.548995
-6.3341	107.1194
-6.2738	107.1727
-6.4278	107.0853
-6.352	107.1204
-6.2867	107.155
-6.5235	107.1266
-6.4705	107.074
-6.376	106.6801
-6.3753	106.6804
-6.4011	106.9676
-6.4634883	106.8549133
-6.4741017	106.8461617
-6.402	106.9633
-6.4832733	106.8431783
-6.3429	106.5633
-6.3993	106.9661
-6.4389	107.055
-6.4516	106.9084
-7.3203	107.1293
-7.1895082	107.1471372
-6.8266	107.3104
-6.7608	108.4785
-6.624	108.3769
-6.914	108.7154
-6.7557	108.504
-6.6276	108.3758
-7.372	107.4986
-7.3281	107.7928
-7.4513	107.6806
-7.1589	107.898
